Headline,Body ID,Stance
CNN Airs Alleged Audio from Michael Brown Shooting,1692,discuss
WHO ‘probing’ whether ISIS fighters got Ebola,1899,unrelated
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,1899,unrelated
"Report: ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",1899,discuss
Conflicting reports on alleged IS capture of Canadian woman,1899,discuss
ISIS fighters ‘have contracted Ebola’,1899,unrelated
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1899,unrelated
Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,1899,unrelated
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,1899,unrelated
BREAKING Gill Rosenberg former IDF soldier was captured by ISIS,1899,discuss
Unconfirmed reports claim Canadian-Israeli Gill Rosenberg captured by ISIS,1899,discuss
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",1899,unrelated
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1899,discuss
Two blokes dared to eat 20-year-old burger for charity,1899,unrelated
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",1899,discuss
Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,1899,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,1899,unrelated
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",1899,unrelated
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,1899,unrelated
Daash Ebola transferred to Mosul {Google Translate],1899,unrelated
'There is no limit to their depravity' Islamic State FEED mother her own SON,1899,unrelated
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",1899,discuss
Setting the record straight on tor,1899,unrelated
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,1899,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1899,discuss
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,1899,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,1899,discuss
ISIS militants trick mother into ‘eating her kidnapped son’,1899,unrelated
"No, there aren’t any Ebola cases in Iraq",1899,unrelated
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,1899,discuss
ISIS Getting Ebola,1899,unrelated
Has Ebola infected Isis militants in Mosul?,1899,unrelated
Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,1899,discuss
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1899,unrelated
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,1899,unrelated
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,1899,unrelated
Amazon.com to open first physical store in Manhattan: DJ,1899,unrelated
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,1899,unrelated
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,1899,unrelated
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",1899,unrelated
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",1899,unrelated
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",1899,discuss
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',1899,discuss
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,1899,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,1899,unrelated
Iraqi media: ISIS militants have contracted Ebola,1899,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,1899,unrelated
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,1899,unrelated
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,1899,unrelated
ISIS Militants Allegedly Contracted Ebola,1899,unrelated
Google Grows With $1.6 Billion in California Office Deals,1899,unrelated
Alleged audio of Michael Brown shooting has surfaced,1899,unrelated
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,1899,discuss
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,1899,unrelated
"ISIS Militants In Mosul Have Contracted Ebola, Iraqi Media Sources Claim",1899,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1899,discuss
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,1899,unrelated
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',1899,unrelated
WHO: Reports of Suspected Ebola Cases in Iraq Untrue,1899,unrelated
Islamist websites claim Israeli-Canadian woman kidnapped by IS: report,1899,discuss
WHO investigates media reports ISIS fighters contracted Ebola,1899,unrelated
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,1899,unrelated
"No, a bird didn't poop on Vladimir Putin",1899,unrelated
Iraqi media says ISIS militants have contracted Ebola,1899,unrelated
Biological Warfare on the Horizon? ISIS Soldiers May Be Infected With Ebola,1899,unrelated
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",1899,unrelated
The rats eat Prada at Vogue NY office,2263,agree
Rat problem worsens at One World Trade Center offices of Conde Nast,2263,agree
Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,2263,discuss
Vogue’s Shiny New Office Has a Big Rat Problem,2263,agree
"In Vogue vs Rats War, the Rats Are Winning",2263,agree
Vogue’s Rat Infestation: Disturbing New Details,2263,agree
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,2263,agree
Now the Vogue Rats Are Chewing Through Couture,2263,agree
"So, There Might Be a Rat Infestation at Vogue",2263,discuss
Does Vogue's New Office Have a Rat Infestation?,2263,discuss
WTC rats scare off Anna Wintour,2263,agree
Vogue's new digs are reportedly swarming with rats,2263,discuss
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",2263,agree
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,2263,agree
Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,2263,agree
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',2263,discuss
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',2263,discuss
Rats are still running around at Vogue,2263,agree
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,1857,unrelated
Islamic State claims it executed American photojournalist James Foley,1857,unrelated
Killing in the name of! Kim Jong-un launches attack on others named 'Kim Jong-un',1857,discuss
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1857,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1857,unrelated
Video shows ISIL beheading of photojournalist James Foley,1857,unrelated
There was never a panel discussion on domestic violence planned for ESPN’s ‘Monday Night Football’ pregame show,1857,unrelated
New iOS 8 bug can delete all of your iCloud documents,1857,unrelated
"A message from Jim's mom, Diane Foley:",1857,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1857,unrelated
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1857,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1857,unrelated
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,1857,unrelated
ISIS Appears To Behead American Photojournalist In YouTube Video,1857,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1857,unrelated
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,1857,unrelated
Vandals add rude paint job to $2.5m Bugatti (but luckily for the owner it all turned out to be a hoax),1857,unrelated
Obama denounces killing of journalist James Foley and pledges ‘justice’,1857,unrelated
North Korea directive reveals apparent ban on sharing Kim Jong-un’s name,1857,discuss
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,1857,unrelated
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,1857,unrelated
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1857,unrelated
Axl Rose NOT Dead: Fake MSNBC Death Hoax Goes Viral On Facebook,1857,unrelated
Reports say North Korea's Kim insists on being the only Jong Un,1857,discuss
BREAKING: ISIS Beheads American Journalist James Wright Foley,1857,unrelated
Islamic State militants claim to behead missing American journalist,1857,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1857,unrelated
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,1857,unrelated
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",1857,unrelated
ISIS Beheads American Journalist James Foley in Video Message to U.S.,1857,unrelated
ESPN's Domestic Violence Panel Is Missing Something Important,1857,unrelated
Apple Watch reportedly has low-energy 'power reserve' mode,1857,unrelated
"Video showing American journalist beheaded believed real, officials and family say",1857,unrelated
Isis claims to behead US journalist,1857,unrelated
Axl Rose Dead? Fans Freak Out Over Death Rumors,1857,unrelated
Islamic State claims to have beheaded American journalist,1857,unrelated
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,1857,unrelated
"Apple Watch Power Reserve feature will save battery life, report says",1857,unrelated
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,1857,unrelated
ESPN’s Domestic Abuse Tonight Panel Will Be 100% Dudes,1857,unrelated
Apple Watch to reportedly offer 'Power Reserve' to help extend battery life,1857,unrelated
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,1857,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1857,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,1857,unrelated
Isis militants claim to have killed US journalist James Foley,1857,unrelated
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",1857,unrelated
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,1857,unrelated
Militant Group Says It Killed American Journalist in Syria,1857,unrelated
"Apple Watch to Feature Time-Only 'Power Reserve' Mode, Prototypes Disguised as Samsung Watches",1857,unrelated
ISIS Beheads American Journalist,1857,unrelated
Axl Rose Dies? Guns N’ Roses Singer Dead ‘West Hollywood Home at Age 52′ is Fake,1857,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",1857,unrelated
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,1857,unrelated
“Axl Rose dead 2014” : Guns N' Roses frontman killed by internet death hoax,1857,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',1857,discuss
ISIL allegedly kills US journalist in video,1857,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1857,unrelated
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",1857,unrelated
North Korea reportedly bans anyone sharing Kim Jong Un's name,1857,discuss
ISIL Beheads American Photojournalist in Iraq,1857,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,1857,unrelated
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,1857,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",1857,unrelated
Islamic State using 'SCORPION bombs' to terrorise victims,1857,unrelated
ISIS Reportedly Beheads American Photojournalist in Iraq,1857,unrelated
Saudi cleric condemns snowmen as anti-Islamic,1857,unrelated
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",1857,unrelated
Video Purports to Show Beheading of American Journalist,1857,unrelated
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",1857,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1857,unrelated
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1857,unrelated
US officials: Video shows American's execution,1857,unrelated
